ID,Band0,Band1,Band2,Class
874,14.0,23.0,20.0,0
875,9.0,18.0,15.0,0
876,9.0,18.0,15.0,0
877,14.0,23.0,20.0,0
878,7.0,17.0,16.0,0
879,10.0,20.0,19.0,0
880,10.0,20.0,21.0,0
881,10.0,20.0,21.0,0
882,10.0,20.0,21.0,0
883,9.0,19.0,20.0,0
884,13.0,23.0,24.0,0
885,8.0,18.0,19.0,0
886,13.0,23.0,22.0,0
887,8.0,18.0,17.0,0
888,8.0,18.0,17.0,0
889,10.0,19.0,18.0,0
890,11.0,20.0,19.0,0
891,10.0,19.0,18.0,0
892,13.0,22.0,21.0,0
893,10.0,19.0,18.0,0
894,11.0,20.0,19.0,0
895,11.0,20.0,19.0,0
896,10.0,19.0,18.0,0
897,11.0,20.0,17.0,0
898,10.0,19.0,16.0,0
899,9.0,18.0,15.0,0
900,12.0,21.0,18.0,0
901,11.0,17.0,17.0,0
902,12.0,18.0,18.0,0
903,12.0,18.0,18.0,0
904,13.0,19.0,19.0,0
905,10.0,19.0,18.0,0
906,11.0,20.0,19.0,0
907,11.0,20.0,19.0,0
908,10.0,19.0,18.0,0
909,9.0,18.0,17.0,0
910,10.0,19.0,18.0,0
911,9.0,18.0,17.0,0
912,10.0,19.0,18.0,0
913,11.0,20.0,19.0,0
914,14.0,23.0,22.0,0
915,7.0,16.0,15.0,0
916,10.0,19.0,18.0,0
917,9.0,18.0,17.0,0
918,14.0,23.0,22.0,0
919,9.0,18.0,17.0,0
920,9.0,18.0,17.0,0
921,11.0,21.0,22.0,0
922,10.0,20.0,21.0,0
923,8.0,18.0,17.0,0
924,13.0,23.0,22.0,0
925,9.0,19.0,18.0,0
926,11.0,21.0,20.0,0
927,7.0,17.0,16.0,0
928,10.0,20.0,19.0,0
929,11.0,21.0,20.0,0
930,8.0,18.0,17.0,0
931,7.0,17.0,16.0,0
932,8.0,18.0,17.0,0
933,7.0,17.0,16.0,0
934,7.0,17.0,16.0,0
935,10.0,20.0,19.0,0
936,8.0,18.0,17.0,0
937,8.0,18.0,17.0,0
938,10.0,20.0,19.0,0
939,12.0,22.0,21.0,0
940,9.0,18.0,17.0,0
941,11.0,20.0,19.0,0
942,7.0,16.0,15.0,0
943,12.0,21.0,20.0,0
944,12.0,21.0,20.0,0
945,10.0,19.0,18.0,0
946,11.0,20.0,19.0,0
947,12.0,21.0,20.0,0
948,11.0,20.0,17.0,0
949,12.0,21.0,18.0,0
950,11.0,20.0,17.0,0
951,13.0,22.0,19.0,0
952,12.0,18.0,18.0,0
953,11.0,17.0,17.0,0
954,12.0,18.0,18.0,0
955,12.0,18.0,18.0,0
956,10.0,19.0,18.0,0
957,10.0,19.0,18.0,0
958,10.0,19.0,18.0,0
959,10.0,19.0,18.0,0
960,15.0,24.0,23.0,0
961,9.0,18.0,17.0,0
962,15.0,24.0,23.0,0
963,14.0,23.0,22.0,0
964,9.0,18.0,17.0,0
965,9.0,18.0,17.0,0
966,14.0,23.0,22.0,0
967,13.0,22.0,21.0,0
968,11.0,20.0,19.0,0
969,9.0,18.0,17.0,0
970,11.0,20.0,19.0,0
971,12.0,21.0,20.0,0
972,8.0,18.0,19.0,0
973,8.0,18.0,19.0,0
974,10.0,20.0,19.0,0
975,7.0,17.0,16.0,0
976,10.0,20.0,19.0,0
977,11.0,21.0,20.0,0
978,8.0,18.0,17.0,0
979,14.0,24.0,23.0,0
980,7.0,17.0,16.0,0
981,10.0,20.0,19.0,0
982,12.0,22.0,21.0,0
983,7.0,17.0,16.0,0
984,10.0,20.0,19.0,0
985,8.0,18.0,17.0,0
986,11.0,21.0,20.0,0
987,7.0,17.0,16.0,0
988,11.0,21.0,20.0,0
989,9.0,19.0,18.0,0
990,8.0,18.0,17.0,0
991,14.0,23.0,22.0,0
992,12.0,21.0,20.0,0
993,15.0,24.0,23.0,0
994,9.0,18.0,17.0,0
995,7.0,16.0,15.0,0
996,14.0,23.0,22.0,0
997,12.0,21.0,20.0,0
998,11.0,20.0,19.0,0
999,11.0,20.0,17.0,0
1000,11.0,20.0,17.0,0
1001,10.0,19.0,16.0,0
1002,13.0,22.0,19.0,0
1003,13.0,19.0,19.0,0
1004,15.0,21.0,21.0,0
1005,12.0,17.0,20.0,0
1006,12.0,17.0,20.0,0
1007,10.0,19.0,18.0,0
1008,11.0,20.0,19.0,0
1009,10.0,19.0,18.0,0
1010,10.0,19.0,18.0,0
1011,8.0,16.0,18.0,0
1012,13.0,22.0,21.0,0
1013,11.0,20.0,19.0,0
1014,12.0,21.0,18.0,0
1015,8.0,17.0,14.0,0
1016,13.0,22.0,19.0,0
1017,9.0,18.0,15.0,0
1018,10.0,19.0,16.0,0
1019,8.0,17.0,14.0,0
1020,15.0,24.0,21.0,0
1021,9.0,18.0,17.0,0
1022,12.0,21.0,20.0,0
1023,8.0,18.0,17.0,0
1024,9.0,19.0,18.0,0
1025,8.0,18.0,19.0,0
1026,13.0,23.0,24.0,0
1027,7.0,17.0,16.0,0
1028,10.0,20.0,19.0,0
1029,9.0,19.0,18.0,0
1030,6.0,16.0,15.0,0
1031,14.0,24.0,23.0,0
1032,11.0,21.0,20.0,0
1033,8.0,19.0,15.0,0
1034,10.0,21.0,17.0,0
1035,7.0,17.0,16.0,0
1036,7.0,17.0,16.0,0
1037,12.0,22.0,21.0,0
1038,7.0,17.0,16.0,0
1039,10.0,20.0,19.0,0
1040,7.0,17.0,16.0,0
1041,10.0,20.0,19.0,0
1042,8.0,17.0,16.0,0
1043,9.0,18.0,17.0,0
1044,8.0,17.0,16.0,0
1045,10.0,19.0,18.0,0
1046,15.0,24.0,23.0,0
1047,8.0,17.0,16.0,0
1048,11.0,20.0,19.0,0
1049,11.0,20.0,19.0,0
1050,11.0,20.0,17.0,0
1051,10.0,19.0,16.0,0
1052,12.0,21.0,18.0,0
1053,8.0,17.0,14.0,0
1054,12.0,18.0,18.0,0
1055,9.0,15.0,15.0,0
1056,14.0,19.0,22.0,0
1057,12.0,17.0,20.0,0
1058,10.0,19.0,18.0,0
1059,10.0,19.0,18.0,0
1060,9.0,18.0,17.0,0
1061,10.0,19.0,18.0,0
1062,12.0,20.0,22.0,0
1063,12.0,20.0,22.0,0
1064,11.0,20.0,19.0,0
1065,12.0,21.0,18.0,0
1066,10.0,19.0,16.0,0
1067,11.0,20.0,17.0,0
1068,8.0,17.0,14.0,0
1069,12.0,21.0,18.0,0
1070,11.0,20.0,17.0,0
1071,9.0,18.0,15.0,0
1072,12.0,21.0,20.0,0
1073,12.0,21.0,20.0,0
1074,9.0,19.0,18.0,0
1075,9.0,19.0,18.0,0
1076,9.0,19.0,20.0,0
1077,8.0,18.0,19.0,0
1078,10.0,20.0,19.0,0
1079,10.0,20.0,19.0,0
1080,9.0,19.0,18.0,0
1081,11.0,21.0,20.0,0
1082,9.0,19.0,18.0,0
1083,9.0,19.0,18.0,0
1084,9.0,20.0,16.0,0
1085,9.0,20.0,16.0,0
1086,6.0,16.0,15.0,0
1087,12.0,22.0,21.0,0
1088,6.0,16.0,15.0,0
1089,9.0,19.0,18.0,0
1090,9.0,19.0,18.0,0
1091,11.0,21.0,20.0,0
1092,8.0,18.0,17.0,0
1093,13.0,22.0,21.0,0
1094,12.0,21.0,20.0,0
1095,13.0,22.0,21.0,0
1096,12.0,21.0,20.0,0
1097,12.0,21.0,20.0,0
1098,14.0,23.0,22.0,0
1099,12.0,21.0,20.0,0
1100,9.0,18.0,17.0,0
1101,10.0,19.0,18.0,0
1102,11.0,20.0,19.0,0
1103,10.0,19.0,18.0,0
1104,13.0,22.0,21.0,0
1105,11.0,20.0,19.0,0
1106,10.0,19.0,18.0,0
1107,11.0,19.0,21.0,0
1108,13.0,21.0,23.0,0
1109,9.0,18.0,17.0,0
1110,13.0,22.0,21.0,0
1111,7.0,16.0,15.0,0
1112,13.0,22.0,21.0,0
1113,10.0,18.0,20.0,0
1114,11.0,19.0,21.0,0
1115,12.0,21.0,20.0,0
1116,10.0,19.0,18.0,0
1117,10.0,19.0,18.0,0
1118,11.0,20.0,17.0,0
1119,11.0,22.0,18.0,0
1120,6.0,17.0,13.0,0
1121,12.0,22.0,21.0,0
1122,6.0,16.0,15.0,0
1123,11.0,21.0,20.0,0
1124,9.0,19.0,18.0,0
1125,11.0,21.0,20.0,0
1126,10.0,20.0,19.0,0
1127,9.0,19.0,18.0,0
1128,12.0,22.0,21.0,0
1129,7.0,17.0,18.0,0
1130,9.0,19.0,20.0,0
1131,8.0,18.0,17.0,0
1132,9.0,19.0,18.0,0
1133,8.0,18.0,17.0,0
1134,15.0,25.0,24.0,0
1135,6.0,16.0,15.0,0
1136,10.0,20.0,19.0,0
1137,13.0,23.0,22.0,0
1138,8.0,18.0,17.0,0
1139,12.0,22.0,21.0,0
1140,10.0,20.0,19.0,0
1141,9.0,19.0,18.0,0
1142,6.0,16.0,15.0,0
1143,8.0,18.0,17.0,0
1144,8.0,17.0,16.0,0
1145,10.0,19.0,18.0,0
1146,11.0,20.0,19.0,0
1147,10.0,19.0,18.0,0
1148,12.0,21.0,20.0,0
1149,8.0,17.0,16.0,0
1150,10.0,19.0,18.0,0
1151,8.0,17.0,16.0,0
1152,12.0,21.0,20.0,0
1153,13.0,22.0,21.0,0
1154,9.0,18.0,17.0,0
1155,10.0,19.0,18.0,0
1156,11.0,20.0,19.0,0
1157,11.0,20.0,19.0,0
1158,9.0,17.0,19.0,0
1159,12.0,20.0,22.0,0
1160,10.0,19.0,18.0,0
1161,12.0,21.0,20.0,0
1162,11.0,20.0,19.0,0
1163,11.0,20.0,19.0,0
1164,12.0,20.0,22.0,0
1165,13.0,21.0,23.0,0
1166,14.0,23.0,22.0,0
1167,7.0,16.0,15.0,0
1168,11.0,20.0,19.0,0
1169,11.0,20.0,19.0,0
1170,9.0,20.0,16.0,0
1171,9.0,20.0,16.0,0
1172,11.0,21.0,20.0,0
1173,12.0,22.0,21.0,0
1174,6.0,16.0,15.0,0
1175,13.0,23.0,22.0,0
1176,7.0,17.0,16.0,0
1177,9.0,19.0,18.0,0
1178,9.0,19.0,18.0,0
1179,11.0,21.0,20.0,0
1180,6.0,16.0,17.0,0
1181,13.0,23.0,24.0,0
1182,12.0,22.0,21.0,0
1183,9.0,19.0,18.0,0
1184,8.0,18.0,17.0,0
1185,7.0,17.0,16.0,0
1186,12.0,22.0,21.0,0
1187,7.0,17.0,16.0,0
1188,11.0,21.0,20.0,0
1189,8.0,18.0,17.0,0
1190,9.0,19.0,18.0,0
1191,8.0,18.0,17.0,0
1192,10.0,20.0,19.0,0
1193,12.0,22.0,21.0,0
1194,10.0,20.0,19.0,0
1195,9.0,18.0,17.0,0
1196,13.0,22.0,21.0,0
1197,12.0,21.0,20.0,0
1198,11.0,20.0,19.0,0
1199,10.0,19.0,18.0,0
1200,11.0,20.0,19.0,0
1201,12.0,21.0,20.0,0
1202,10.0,19.0,18.0,0
1203,9.0,18.0,17.0,0
1204,8.0,17.0,16.0,0
1205,11.0,20.0,19.0,0
1206,12.0,21.0,20.0,0
1207,10.0,19.0,18.0,0
1208,12.0,21.0,20.0,0
1209,12.0,21.0,20.0,0
1210,10.0,19.0,18.0,0
1211,8.0,17.0,16.0,0
1212,13.0,22.0,21.0,0
1213,7.0,16.0,15.0,0
1214,13.0,22.0,21.0,0
1215,10.0,19.0,18.0,0
1216,8.0,17.0,16.0,0
1217,7.0,15.0,17.0,0
1218,16.0,24.0,26.0,0
1219,6.0,16.0,15.0,0
1220,11.0,21.0,20.0,0
1221,13.0,23.0,22.0,0
1222,9.0,19.0,18.0,0
1223,10.0,20.0,19.0,0
1224,11.0,21.0,20.0,0
1225,8.0,18.0,17.0,0
1226,10.0,20.0,19.0,0
1227,13.0,22.0,21.0,0
1228,13.0,22.0,21.0,0
1229,11.0,20.0,19.0,0
1230,11.0,20.0,19.0,0
1231,12.0,22.0,21.0,0
1232,7.0,17.0,16.0,0
1233,8.0,18.0,19.0,0
1234,8.0,18.0,19.0,0
1235,9.0,19.0,18.0,0
1236,11.0,21.0,20.0,0
1237,7.0,17.0,16.0,0
1238,8.0,18.0,17.0,0
1239,9.0,19.0,18.0,0
1240,8.0,18.0,17.0,0
1241,11.0,20.0,19.0,0
1242,11.0,20.0,19.0,0
1243,9.0,19.0,18.0,0
1244,8.0,18.0,17.0,0
1245,9.0,19.0,18.0,0
1246,13.0,22.0,21.0,0
1247,12.0,21.0,20.0,0
1248,12.0,21.0,20.0,0
1249,9.0,18.0,17.0,0
1250,14.0,23.0,22.0,0
1251,13.0,22.0,21.0,0
1252,12.0,21.0,20.0,0
1253,11.0,20.0,19.0,0
1254,13.0,22.0,21.0,0
1255,13.0,22.0,21.0,0
1256,10.0,19.0,18.0,0
1257,9.0,18.0,17.0,0
1258,8.0,17.0,16.0,0
1259,15.0,24.0,23.0,0
1260,12.0,21.0,20.0,0
1261,10.0,19.0,18.0,0
1262,9.0,18.0,17.0,0
1263,10.0,19.0,18.0,0
1264,13.0,22.0,21.0,0
1265,11.0,20.0,19.0,0
1266,13.0,22.0,21.0,0
1267,12.0,21.0,20.0,0
1268,13.0,21.0,23.0,0
1269,11.0,19.0,21.0,0
1270,11.0,21.0,20.0,0
1271,9.0,19.0,18.0,0
1272,7.0,17.0,16.0,0
1273,9.0,19.0,18.0,0
1274,9.0,19.0,18.0,0
1275,8.0,18.0,17.0,0
1276,13.0,23.0,22.0,0
1277,9.0,19.0,18.0,0
1278,7.0,16.0,15.0,0
1279,9.0,18.0,17.0,0
1280,12.0,21.0,20.0,0
1281,12.0,21.0,20.0,0
1282,10.0,20.0,19.0,0
1283,8.0,18.0,17.0,0
1284,12.0,22.0,23.0,0
1285,10.0,20.0,21.0,0
1286,10.0,20.0,19.0,0
1287,9.0,19.0,18.0,0
1288,11.0,21.0,20.0,0
1289,8.0,18.0,17.0,0
1290,8.0,18.0,17.0,0
1291,8.0,18.0,17.0,0
1292,11.0,20.0,19.0,0
1293,11.0,20.0,19.0,0
1294,9.0,19.0,18.0,0
1295,10.0,20.0,19.0,0
1296,9.0,19.0,18.0,0
1297,8.0,17.0,16.0,0
1298,14.0,23.0,22.0,0
1299,9.0,18.0,17.0,0
1300,12.0,21.0,20.0,0
1301,8.0,17.0,16.0,0
1302,9.0,18.0,17.0,0
1303,12.0,21.0,20.0,0
1304,6.0,15.0,14.0,0
1305,12.0,21.0,20.0,0
1306,10.0,19.0,18.0,0
1307,10.0,19.0,18.0,0
1308,11.0,20.0,19.0,0
1309,11.0,20.0,19.0,0
1310,8.0,17.0,16.0,0
1311,11.0,20.0,17.0,0
1312,11.0,20.0,17.0,0
1313,11.0,20.0,17.0,0
1314,10.0,19.0,16.0,0
1315,12.0,21.0,20.0,0
1316,12.0,21.0,20.0,0
1317,8.0,17.0,16.0,0
1318,11.0,20.0,19.0,0
1319,10.0,19.0,18.0,0
1320,10.0,19.0,18.0,0
1321,14.0,23.0,22.0,0
1322,9.0,18.0,17.0,0
1323,9.0,19.0,18.0,0
1324,9.0,19.0,18.0,0
1325,8.0,20.0,18.0,0
1326,10.0,22.0,20.0,0
1327,8.0,18.0,17.0,0
1328,10.0,20.0,19.0,0
1329,10.0,19.0,18.0,0
1330,12.0,21.0,20.0,0
1331,9.0,19.0,18.0,0
1332,8.0,18.0,17.0,0
1333,9.0,19.0,20.0,0
1334,8.0,18.0,19.0,0
1335,9.0,19.0,20.0,0
1336,6.0,16.0,17.0,0
1337,9.0,19.0,20.0,0
1338,9.0,19.0,20.0,0
1339,9.0,19.0,18.0,0
1340,12.0,22.0,21.0,0
1341,8.0,18.0,17.0,0
1342,8.0,18.0,17.0,0
1343,9.0,19.0,18.0,0
1344,8.0,18.0,17.0,0
1345,14.0,23.0,22.0,0
1346,10.0,19.0,18.0,0
1347,11.0,20.0,19.0,0
1348,10.0,19.0,18.0,0
1349,11.0,20.0,19.0,0
1350,10.0,19.0,18.0,0
1351,10.0,19.0,18.0,0
1352,12.0,21.0,20.0,0
1353,12.0,21.0,20.0,0
1354,10.0,19.0,18.0,0
1355,11.0,20.0,19.0,0
1356,11.0,20.0,19.0,0
1357,10.0,19.0,18.0,0
1358,12.0,21.0,20.0,0
1359,12.0,21.0,20.0,0
1360,13.0,22.0,21.0,0
1361,11.0,20.0,19.0,0
1362,11.0,20.0,17.0,0
1363,11.0,20.0,17.0,0
1364,10.0,19.0,16.0,0
1365,10.0,19.0,16.0,0
1366,11.0,20.0,19.0,0
1367,11.0,20.0,19.0,0
1368,11.0,20.0,19.0,0
1369,11.0,20.0,19.0,0
1370,10.0,19.0,18.0,0
1371,13.0,22.0,21.0,0
1372,11.0,20.0,19.0,0
1373,12.0,21.0,20.0,0
1374,8.0,18.0,17.0,0
1375,13.0,23.0,22.0,0
1376,9.0,19.0,18.0,0
1377,10.0,20.0,19.0,0
1378,12.0,22.0,21.0,0
1379,9.0,19.0,18.0,0
1380,10.0,19.0,18.0,0
1381,9.0,18.0,17.0,0
1382,9.0,19.0,18.0,0
1383,10.0,20.0,19.0,0
1384,10.0,20.0,21.0,0
1385,9.0,19.0,20.0,0
1386,8.0,18.0,19.0,0
1387,12.0,22.0,23.0,0
1388,10.0,20.0,21.0,0
1389,8.0,18.0,19.0,0
1390,8.0,18.0,17.0,0
1391,8.0,18.0,17.0,0
1392,9.0,19.0,18.0,0
1393,9.0,19.0,18.0,0
1394,9.0,19.0,18.0,0
1395,9.0,19.0,18.0,0
1396,11.0,20.0,19.0,0
1397,11.0,20.0,19.0,0
1398,8.0,17.0,16.0,0
1399,13.0,22.0,21.0,0
1400,8.0,17.0,16.0,0
1401,14.0,23.0,22.0,0
1402,12.0,21.0,20.0,0
1403,13.0,19.0,19.0,0
1404,11.0,17.0,17.0,0
1405,12.0,18.0,18.0,0
1406,14.0,20.0,20.0,0
1407,10.0,19.0,18.0,0
1408,11.0,20.0,19.0,0
1409,9.0,18.0,17.0,0
1410,11.0,20.0,19.0,0
1411,7.0,16.0,13.0,0
1412,12.0,21.0,18.0,0
1413,12.0,21.0,18.0,0
1414,9.0,18.0,15.0,0
1415,11.0,20.0,17.0,0
1416,9.0,18.0,15.0,0
1417,12.0,22.0,21.0,0
1418,10.0,20.0,19.0,0
1419,11.0,20.0,19.0,0
1420,12.0,21.0,20.0,0
1421,11.0,20.0,19.0,0
1422,10.0,19.0,18.0,0
1423,9.0,18.0,17.0,0
1424,11.0,20.0,19.0,0
1425,10.0,19.0,18.0,0
1426,10.0,19.0,18.0,0
1427,14.0,23.0,22.0,0
1428,9.0,18.0,17.0,0
1429,7.0,16.0,15.0,0
1430,15.0,24.0,23.0,0
1431,9.0,19.0,18.0,0
1432,8.0,18.0,17.0,0
1433,10.0,20.0,19.0,0
1434,11.0,21.0,20.0,0
1435,9.0,19.0,18.0,0
1436,8.0,18.0,17.0,0
1437,8.0,18.0,17.0,0
1438,8.0,18.0,17.0,0
1439,7.0,17.0,16.0,0
1440,14.0,24.0,23.0,0
1441,3.0,13.0,12.0,0
1442,12.0,22.0,21.0,0
1443,8.0,18.0,17.0,0
1444,8.0,18.0,17.0,0
1445,10.0,19.0,18.0,0
1446,10.0,19.0,18.0,0
1447,8.0,18.0,17.0,0
1448,9.0,19.0,18.0,0
1449,11.0,20.0,19.0,0
1450,13.0,22.0,21.0,0
1451,11.0,20.0,19.0,0
1452,9.0,18.0,17.0,0
1453,11.0,20.0,19.0,0
1454,14.0,20.0,20.0,0
1455,12.0,18.0,18.0,0
1456,13.0,19.0,19.0,0
1457,15.0,21.0,21.0,0
1458,10.0,19.0,18.0,0
1459,12.0,21.0,20.0,0
1460,13.0,22.0,21.0,0
1461,12.0,21.0,20.0,0
1462,11.0,20.0,17.0,0
1463,9.0,18.0,15.0,0
1464,9.0,18.0,15.0,0
1465,11.0,20.0,17.0,0
1466,11.0,20.0,17.0,0
1467,8.0,17.0,14.0,0
1468,7.0,17.0,16.0,0
1469,12.0,22.0,21.0,0
1470,11.0,20.0,19.0,0
1471,12.0,21.0,20.0,0
1472,12.0,21.0,20.0,0
1473,12.0,21.0,20.0,0
1474,11.0,20.0,19.0,0
1475,12.0,21.0,20.0,0
1476,9.0,18.0,17.0,0
1477,10.0,19.0,18.0,0
1478,11.0,20.0,19.0,0
1479,10.0,19.0,18.0,0
1480,17.0,26.0,25.0,0
1481,9.0,18.0,17.0,0
1482,10.0,20.0,19.0,0
1483,9.0,19.0,18.0,0
1484,11.0,21.0,20.0,0
1485,5.0,15.0,14.0,0
1486,11.0,21.0,20.0,0
1487,10.0,20.0,19.0,0
1488,9.0,19.0,18.0,0
1489,10.0,20.0,19.0,0
1490,10.0,20.0,19.0,0
1491,7.0,17.0,16.0,0
1492,13.0,23.0,22.0,0
1493,10.0,20.0,19.0,0
1494,9.0,19.0,18.0,0
1495,9.0,19.0,18.0,0
1496,9.0,18.0,17.0,0
1497,11.0,20.0,19.0,0
1498,9.0,19.0,18.0,0
1499,10.0,20.0,19.0,0
1500,11.0,20.0,19.0,0
1501,6.0,15.0,14.0,0
1502,12.0,21.0,20.0,0
1503,9.0,18.0,17.0,0
1504,11.0,20.0,19.0,0
1505,11.0,20.0,19.0,0
1506,9.0,18.0,17.0,0
1507,14.0,20.0,20.0,0
1508,14.0,20.0,20.0,0
1509,11.0,20.0,19.0,0
1510,10.0,19.0,18.0,0
1511,11.0,20.0,19.0,0
1512,11.0,20.0,19.0,0
1513,13.0,22.0,19.0,0
1514,6.0,15.0,12.0,0
1515,14.0,23.0,22.0,0
1516,12.0,21.0,20.0,0
1517,12.0,21.0,20.0,0
1518,11.0,20.0,19.0,0
1519,11.0,21.0,20.0,0
1520,10.0,20.0,19.0,0
1521,13.0,22.0,21.0,0
1522,10.0,19.0,18.0,0
1523,10.0,19.0,18.0,0
1524,10.0,19.0,18.0,0
1525,11.0,20.0,19.0,0
1526,9.0,18.0,17.0,0
1527,13.0,22.0,21.0,0
1528,12.0,21.0,20.0,0
1529,7.0,17.0,16.0,0
1530,8.0,18.0,17.0,0
1531,5.0,15.0,14.0,0
1532,8.0,18.0,17.0,0
1533,9.0,18.0,17.0,0
1534,12.0,21.0,20.0,0
1535,9.0,18.0,17.0,0
1536,12.0,21.0,20.0,0
1537,9.0,19.0,18.0,0
1538,8.0,18.0,17.0,0
1539,9.0,18.0,17.0,0
1540,9.0,18.0,17.0,0
1541,8.0,18.0,17.0,0
1542,8.0,18.0,17.0,0
1543,9.0,19.0,18.0,0
1544,9.0,19.0,18.0,0
1545,7.0,17.0,16.0,0
1546,8.0,18.0,17.0,0
1547,10.0,20.0,19.0,0
1548,7.0,17.0,16.0,0
1549,9.0,19.0,18.0,0
1550,8.0,18.0,17.0,0
1551,9.0,19.0,18.0,0
1552,13.0,22.0,21.0,0
1553,15.0,24.0,23.0,0
1554,10.0,19.0,18.0,0
1555,13.0,22.0,21.0,0
1556,13.0,22.0,21.0,0
1557,11.0,20.0,19.0,0
1558,12.0,18.0,18.0,0
1559,11.0,17.0,17.0,0
1560,11.0,20.0,19.0,0
1561,11.0,20.0,19.0,0
1562,11.0,20.0,19.0,0
1563,12.0,21.0,20.0,0
1564,8.0,17.0,14.0,0
1565,10.0,19.0,16.0,0
1566,8.0,17.0,16.0,0
1567,12.0,21.0,20.0,0
1568,9.0,18.0,17.0,0
1569,10.0,19.0,18.0,0
1570,15.0,25.0,24.0,0
1571,10.0,20.0,19.0,0
1572,7.0,16.0,15.0,0
1573,13.0,22.0,21.0,0
1574,12.0,21.0,20.0,0
1575,13.0,22.0,21.0,0
1576,6.0,15.0,14.0,0
1577,13.0,22.0,21.0,0
1578,9.0,18.0,17.0,0
1579,11.0,20.0,19.0,0
1580,9.0,19.0,18.0,0
1581,12.0,22.0,21.0,0
1582,8.0,18.0,17.0,0
1583,10.0,20.0,19.0,0
1584,12.0,21.0,20.0,0
1585,9.0,18.0,17.0,0
1586,11.0,20.0,19.0,0
1587,12.0,21.0,20.0,0
1588,8.0,18.0,17.0,0
1589,9.0,19.0,18.0,0
1590,9.0,18.0,17.0,0
1591,12.0,21.0,20.0,0
1592,10.0,20.0,19.0,0
1593,8.0,18.0,17.0,0
1594,9.0,19.0,18.0,0
1595,8.0,18.0,17.0,0
1596,9.0,19.0,18.0,0
1597,9.0,19.0,18.0,0
1598,10.0,20.0,19.0,0
1599,9.0,19.0,18.0,0
1600,9.0,19.0,18.0,0
1601,13.0,23.0,22.0,0
1602,8.0,18.0,17.0,0
1603,12.0,21.0,20.0,0
1604,6.0,15.0,14.0,0
1605,15.0,24.0,23.0,0
1606,7.0,16.0,15.0,0
1607,11.0,20.0,19.0,0
1608,12.0,21.0,20.0,0
1609,11.0,20.0,19.0,0
1610,11.0,20.0,19.0,0
1611,11.0,20.0,19.0,0
1612,12.0,21.0,20.0,0
1613,9.0,18.0,17.0,0
1614,11.0,20.0,19.0,0
1615,10.0,19.0,18.0,0
1616,12.0,21.0,20.0,0
1617,12.0,21.0,20.0,0
1618,10.0,19.0,18.0,0
1619,11.0,20.0,19.0,0
1620,8.0,17.0,16.0,0
1621,7.0,17.0,16.0,0
1622,9.0,19.0,18.0,0
1623,11.0,20.0,19.0,0
1624,11.0,20.0,19.0,0
1625,10.0,19.0,18.0,0
1626,9.0,18.0,17.0,0
1627,14.0,23.0,22.0,0
1628,9.0,18.0,17.0,0
1629,12.0,21.0,20.0,0
1630,10.0,19.0,18.0,0
1631,12.0,22.0,21.0,0
1632,7.0,17.0,16.0,0
1633,12.0,22.0,21.0,0
1634,5.0,15.0,14.0,0
1635,11.0,20.0,19.0,0
1636,11.0,20.0,19.0,0
1637,11.0,20.0,19.0,0
1638,11.0,20.0,19.0,0
1639,8.0,18.0,17.0,0
1640,8.0,18.0,17.0,0
1641,11.0,22.0,18.0,0
1642,9.0,20.0,16.0,0
1643,11.0,20.0,19.0,0
1644,12.0,21.0,20.0,0
1645,12.0,22.0,21.0,0
1646,10.0,20.0,19.0,0
1647,7.0,17.0,16.0,0
1648,9.0,19.0,18.0,0
1649,9.0,19.0,18.0,0
1650,10.0,20.0,19.0,0
1651,10.0,20.0,21.0,0
1652,9.0,19.0,20.0,0
1653,9.0,19.0,20.0,0
1654,12.0,21.0,20.0,0
1655,9.0,18.0,17.0,0
1656,14.0,23.0,22.0,0
1657,9.0,18.0,17.0,0
1658,11.0,20.0,19.0,0
1659,11.0,20.0,19.0,0
1660,13.0,22.0,21.0,0
1661,10.0,19.0,18.0,0
1662,13.0,22.0,21.0,0
1663,13.0,22.0,21.0,0
1664,10.0,19.0,18.0,0
1665,11.0,20.0,19.0,0
1666,12.0,21.0,20.0,0
1667,8.0,17.0,16.0,0
1668,13.0,22.0,21.0,0
1669,11.0,20.0,19.0,0
1670,12.0,21.0,20.0,0
1671,11.0,20.0,19.0,0
1672,9.0,19.0,18.0,0
1673,9.0,19.0,18.0,0
1674,9.0,18.0,17.0,0
1675,11.0,20.0,19.0,0
1676,10.0,19.0,18.0,0
1677,11.0,20.0,19.0,0
1678,9.0,18.0,17.0,0
1679,11.0,20.0,19.0,0
1680,9.0,18.0,17.0,0
1681,14.0,23.0,22.0,0
1682,10.0,20.0,19.0,0
1683,8.0,18.0,17.0,0
1684,14.0,24.0,23.0,0
1685,9.0,19.0,18.0,0
1686,10.0,19.0,18.0,0
1687,10.0,19.0,18.0,0
1688,13.0,22.0,21.0,0
1689,11.0,20.0,19.0,0
1690,9.0,19.0,18.0,0
1691,7.0,17.0,16.0,0
1692,10.0,21.0,17.0,0
1693,10.0,21.0,17.0,0
1694,11.0,20.0,19.0,0
1695,9.0,18.0,17.0,0
1696,11.0,21.0,20.0,0
1697,9.0,19.0,18.0,0
1698,11.0,21.0,20.0,0
1699,9.0,19.0,18.0,0
1700,8.0,18.0,17.0,0
1701,9.0,19.0,18.0,0
1702,9.0,19.0,20.0,0
