ID,Band0,Band1,Band2,Class
1047,9.0,19.0,18.0,0
1048,10.0,20.0,19.0,0
1049,7.0,17.0,16.0,0
1050,12.0,22.0,21.0,0
1051,9.0,19.0,18.0,0
1052,8.0,18.0,17.0,0
1053,11.0,20.0,17.0,0
1054,7.0,17.0,16.0,0
1055,8.0,18.0,17.0,0
1056,8.0,18.0,17.0,0
1057,10.0,20.0,19.0,0
1058,10.0,20.0,19.0,0
1059,10.0,20.0,19.0,0
1060,6.0,16.0,15.0,0
1061,11.0,21.0,20.0,0
1062,11.0,21.0,20.0,0
1063,10.0,20.0,19.0,0
1064,12.0,22.0,21.0,0
1065,10.0,20.0,19.0,0
1066,11.0,21.0,20.0,0
1067,7.0,17.0,16.0,0
1068,10.0,20.0,19.0,0
1069,9.0,19.0,18.0,0
1070,10.0,20.0,19.0,0
1071,9.0,19.0,18.0,0
1072,10.0,20.0,19.0,0
1073,9.0,19.0,18.0,0
1074,10.0,20.0,19.0,0
1075,10.0,20.0,19.0,0
1076,9.0,19.0,18.0,0
1077,10.0,20.0,19.0,0
1078,9.0,19.0,18.0,0
1079,10.0,20.0,19.0,0
1080,9.0,19.0,20.0,0
1081,9.0,19.0,20.0,0
1082,9.0,19.0,20.0,0
1083,12.0,22.0,23.0,0
1084,12.0,22.0,21.0,0
1085,10.0,20.0,19.0,0
1086,9.0,19.0,18.0,0
1087,12.0,22.0,21.0,0
1088,7.0,17.0,16.0,0
1089,10.0,20.0,19.0,0
1090,11.0,21.0,20.0,0
1091,9.0,19.0,18.0,0
1092,10.0,20.0,19.0,0
1093,9.0,19.0,18.0,0
1094,10.0,20.0,19.0,0
1095,9.0,19.0,18.0,0
1096,11.0,21.0,20.0,0
1097,9.0,19.0,18.0,0
1098,8.0,17.0,16.0,0
1099,10.0,19.0,18.0,0
1100,12.0,22.0,21.0,0
1101,11.0,21.0,20.0,0
1102,9.0,19.0,18.0,0
1103,7.0,17.0,16.0,0
1104,8.0,18.0,17.0,0
1105,8.0,18.0,17.0,0
1106,11.0,21.0,20.0,0
1107,12.0,22.0,21.0,0
1108,11.0,21.0,20.0,0
1109,14.0,24.0,23.0,0
1110,8.0,17.0,16.0,0
1111,13.0,22.0,21.0,0
1112,9.0,18.0,17.0,0
1113,13.0,22.0,21.0,0
1114,8.0,18.0,19.0,0
1115,12.0,22.0,23.0,0
1116,8.0,17.0,16.0,0
1117,12.0,21.0,20.0,0
1118,9.0,18.0,15.0,0
1119,11.0,20.0,17.0,0
1120,8.0,18.0,17.0,0
1121,12.0,22.0,21.0,0
1122,8.0,18.0,19.0,0
1123,7.0,17.0,18.0,0
1124,9.0,19.0,18.0,0
1125,9.0,19.0,18.0,0
1126,10.0,20.0,19.0,0
1127,11.0,21.0,20.0,0
1128,12.0,22.0,21.0,0
1129,11.0,21.0,20.0,0
1130,9.0,19.0,18.0,0
1131,8.0,18.0,17.0,0
1132,10.0,20.0,19.0,0
1133,10.0,20.0,19.0,0
1134,11.0,20.0,17.0,0
1135,12.0,22.0,21.0,0
1136,12.0,22.0,21.0,0
1137,13.0,23.0,22.0,0
1138,8.0,18.0,17.0,0
1139,9.0,19.0,18.0,0
1140,9.0,19.0,18.0,0
1141,11.0,21.0,20.0,0
1142,9.0,19.0,18.0,0
1143,10.0,20.0,19.0,0
1144,11.0,21.0,20.0,0
1145,7.0,17.0,16.0,0
1146,10.0,20.0,19.0,0
1147,11.0,21.0,20.0,0
1148,10.0,20.0,19.0,0
1149,10.0,20.0,19.0,0
1150,10.0,20.0,19.0,0
1151,10.0,20.0,19.0,0
1152,9.0,19.0,18.0,0
1153,10.0,20.0,19.0,0
1154,9.0,19.0,18.0,0
1155,10.0,20.0,19.0,0
1156,9.0,19.0,18.0,0
1157,9.0,19.0,18.0,0
1158,11.0,21.0,20.0,0
1159,10.0,20.0,19.0,0
1160,10.0,20.0,19.0,0
1161,11.0,21.0,20.0,0
1162,9.0,19.0,18.0,0
1163,10.0,20.0,19.0,0
1164,6.0,16.0,15.0,0
1165,8.0,18.0,17.0,0
1166,7.0,17.0,16.0,0
1167,8.0,18.0,17.0,0
1168,11.0,21.0,20.0,0
1169,5.0,15.0,16.0,0
1170,8.0,18.0,19.0,0
1171,11.0,21.0,22.0,0
1172,8.0,18.0,19.0,0
1173,8.0,18.0,17.0,0
1174,6.0,16.0,15.0,0
1175,9.0,19.0,18.0,0
1176,9.0,19.0,18.0,0
1177,7.0,17.0,16.0,0
1178,8.0,18.0,17.0,0
1179,9.0,19.0,18.0,0
1180,7.0,17.0,16.0,0
1181,11.0,21.0,20.0,0
1182,9.0,19.0,18.0,0
1183,8.0,18.0,17.0,0
1184,7.0,17.0,16.0,0
1185,11.0,21.0,20.0,0
1186,8.0,18.0,17.0,0
1187,11.0,21.0,20.0,0
1188,8.0,18.0,17.0,0
1189,8.0,18.0,17.0,0
1190,10.0,20.0,19.0,0
1191,8.0,18.0,17.0,0
1192,13.0,23.0,22.0,0
1193,7.0,17.0,16.0,0
1194,8.0,18.0,17.0,0
1195,10.0,20.0,19.0,0
1196,7.0,17.0,16.0,0
1197,10.0,19.0,18.0,0
1198,12.0,21.0,20.0,0
1199,9.0,18.0,15.0,0
1200,11.0,20.0,17.0,0
1201,9.0,18.0,17.0,0
1202,12.0,22.0,21.0,0
1203,8.0,18.0,19.0,0
1204,11.0,23.0,23.0,0
1205,10.0,20.0,19.0,0
1206,8.0,18.0,17.0,0
1207,11.0,20.0,17.0,0
1208,9.0,18.0,15.0,0
1209,11.0,20.0,19.0,0
1210,7.0,16.0,15.0,0
1211,11.0,20.0,19.0,0
1212,8.0,17.0,16.0,0
1213,8.0,18.0,17.0,0
1214,6.0,16.0,15.0,0
1215,13.0,22.0,21.0,0
1216,12.0,22.0,21.0,0
1217,8.0,18.0,17.0,0
1218,11.0,21.0,20.0,0
1219,12.0,22.0,21.0,0
1220,9.0,19.0,18.0,0
1221,10.0,20.0,19.0,0
1222,9.0,19.0,18.0,0
1223,9.0,19.0,18.0,0
1224,11.0,21.0,20.0,0
1225,7.0,17.0,16.0,0
1226,13.0,23.0,22.0,0
1227,8.0,18.0,17.0,0
1228,11.0,21.0,20.0,0
1229,11.0,21.0,20.0,0
1230,4.0,14.0,13.0,0
1231,8.0,18.0,17.0,0
1232,8.0,18.0,17.0,0
1233,10.0,20.0,19.0,0
1234,12.0,22.0,21.0,0
1235,8.0,18.0,17.0,0
1236,9.0,19.0,18.0,0
1237,10.0,20.0,19.0,0
1238,10.0,20.0,19.0,0
1239,11.0,21.0,20.0,0
1240,9.0,19.0,18.0,0
1241,10.0,20.0,19.0,0
1242,9.0,19.0,18.0,0
1243,8.0,18.0,17.0,0
1244,9.0,19.0,18.0,0
1245,12.0,22.0,21.0,0
1246,9.0,19.0,18.0,0
1247,10.0,20.0,19.0,0
1248,7.0,17.0,16.0,0
1249,10.0,20.0,19.0,0
1250,13.0,23.0,24.0,0
1251,9.0,19.0,20.0,0
1252,10.0,20.0,21.0,0
1253,8.0,18.0,19.0,0
1254,15.0,25.0,24.0,0
1255,7.0,17.0,16.0,0
1256,11.0,21.0,20.0,0
1257,8.0,18.0,17.0,0
1258,9.0,19.0,18.0,0
1259,8.0,18.0,17.0,0
1260,12.0,22.0,21.0,0
1261,9.0,19.0,18.0,0
1262,7.0,17.0,16.0,0
1263,10.0,20.0,19.0,0
1264,11.0,21.0,20.0,0
1265,7.0,17.0,16.0,0
1266,11.0,21.0,20.0,0
1267,8.0,18.0,17.0,0
1268,7.0,17.0,16.0,0
1269,10.0,20.0,19.0,0
1270,9.0,19.0,18.0,0
1271,10.0,20.0,19.0,0
1272,7.0,19.0,17.0,0
1273,6.0,18.0,16.0,0
1274,7.0,17.0,16.0,0
1275,8.0,18.0,17.0,0
1276,10.0,20.0,19.0,0
1277,8.0,18.0,17.0,0
1278,10.0,19.0,18.0,0
1279,11.0,20.0,19.0,0
1280,10.0,19.0,16.0,0
1281,11.0,20.0,17.0,0
1282,10.0,19.0,18.0,0
1283,9.0,19.0,18.0,0
1284,12.0,22.0,23.0,0
1285,8.0,20.0,20.0,0
1286,9.0,19.0,18.0,0
1287,7.0,17.0,16.0,0
1288,16.0,22.0,20.0,0
1289,11.0,17.0,15.0,0
1290,11.0,20.0,19.0,0
1291,13.0,22.0,21.0,0
1292,10.0,19.0,18.0,0
1293,9.0,18.0,17.0,0
1294,14.0,24.0,23.0,0
1295,8.0,18.0,17.0,0
1296,10.0,19.0,18.0,0
1297,11.0,21.0,20.0,0
1298,11.0,21.0,20.0,0
1299,8.0,18.0,17.0,0
1300,9.0,19.0,18.0,0
1301,7.0,17.0,16.0,0
1302,12.0,22.0,21.0,0
1303,9.0,19.0,18.0,0
1304,13.0,23.0,22.0,0
1305,10.0,20.0,19.0,0
1306,8.0,18.0,17.0,0
1307,8.0,18.0,17.0,0
1308,10.0,20.0,19.0,0
1309,10.0,20.0,19.0,0
1310,11.0,21.0,20.0,0
1311,12.0,22.0,21.0,0
1312,10.0,20.0,19.0,0
1313,9.0,19.0,18.0,0
1314,9.0,19.0,18.0,0
1315,11.0,21.0,20.0,0
1316,8.0,18.0,17.0,0
1317,9.0,19.0,18.0,0
1318,11.0,21.0,20.0,0
1319,11.0,21.0,20.0,0
1320,10.0,20.0,19.0,0
1321,9.0,19.0,18.0,0
1322,10.0,20.0,19.0,0
1323,11.0,21.0,20.0,0
1324,10.0,20.0,19.0,0
1325,9.0,19.0,18.0,0
1326,10.0,20.0,19.0,0
1327,8.0,19.0,15.0,0
1328,10.0,20.0,19.0,0
1329,8.0,18.0,17.0,0
1330,10.0,20.0,21.0,0
1331,6.0,16.0,17.0,0
1332,10.0,20.0,21.0,0
1333,10.0,20.0,21.0,0
1334,8.0,18.0,19.0,0
1335,9.0,19.0,18.0,0
1336,8.0,18.0,17.0,0
1337,6.0,16.0,15.0,0
1338,11.0,21.0,20.0,0
1339,10.0,20.0,19.0,0
1340,11.0,21.0,20.0,0
1341,6.0,16.0,15.0,0
1342,10.0,20.0,19.0,0
1343,11.0,21.0,20.0,0
1344,7.0,17.0,16.0,0
1345,8.0,18.0,17.0,0
1346,9.0,19.0,18.0,0
1347,7.0,17.0,16.0,0
1348,11.0,21.0,20.0,0
1349,10.0,20.0,19.0,0
1350,10.0,20.0,19.0,0
1351,9.0,19.0,18.0,0
1352,10.0,20.0,19.0,0
1353,8.0,18.0,17.0,0
1354,8.0,18.0,17.0,0
1355,9.0,19.0,18.0,0
1356,9.0,19.0,18.0,0
1357,10.0,20.0,19.0,0
1358,7.0,17.0,16.0,0
1359,13.0,23.0,22.0,0
1360,10.0,20.0,19.0,0
1361,10.0,19.0,16.0,0
1362,12.0,21.0,18.0,0
1363,9.0,19.0,18.0,0
1364,7.0,17.0,16.0,0
1365,8.0,18.0,19.0,0
1366,8.0,18.0,19.0,0
1367,12.0,22.0,21.0,0
1368,9.0,19.0,18.0,0
1369,14.0,20.0,20.0,0
1370,12.0,18.0,18.0,0
1371,10.0,19.0,18.0,0
1372,11.0,20.0,19.0,0
1373,8.0,18.0,17.0,0
1374,12.0,22.0,21.0,0
1375,7.0,17.0,16.0,0
1376,12.0,22.0,21.0,0
1377,9.0,18.0,17.0,0
1378,12.0,22.0,21.0,0
1379,10.0,20.0,19.0,0
1380,8.0,18.0,17.0,0
1381,10.0,20.0,19.0,0
1382,13.0,23.0,22.0,0
1383,10.0,20.0,19.0,0
1384,9.0,19.0,18.0,0
1385,8.0,18.0,17.0,0
1386,11.0,21.0,20.0,0
1387,9.0,19.0,18.0,0
1388,12.0,22.0,21.0,0
1389,9.0,19.0,18.0,0
1390,10.0,20.0,19.0,0
1391,11.0,21.0,20.0,0
1392,7.0,17.0,16.0,0
1393,9.0,19.0,18.0,0
1394,8.0,18.0,17.0,0
1395,14.0,24.0,23.0,0
1396,10.0,20.0,19.0,0
1397,9.0,19.0,18.0,0
1398,10.0,20.0,19.0,0
1399,6.0,16.0,15.0,0
1400,10.0,20.0,19.0,0
1401,11.0,21.0,20.0,0
1402,9.0,19.0,18.0,0
1403,11.0,21.0,20.0,0
1404,12.0,22.0,21.0,0
1405,8.0,18.0,17.0,0
1406,9.0,19.0,18.0,0
1407,10.0,20.0,19.0,0
1408,8.0,18.0,17.0,0
1409,10.0,20.0,19.0,0
1410,10.0,20.0,21.0,0
1411,5.0,15.0,16.0,0
1412,10.0,20.0,21.0,0
1413,8.0,18.0,19.0,0
1414,10.0,20.0,21.0,0
1415,9.0,19.0,20.0,0
1416,10.0,20.0,19.0,0
1417,9.0,19.0,18.0,0
1418,7.0,17.0,16.0,0
1419,11.0,21.0,20.0,0
1420,10.0,20.0,19.0,0
1421,10.0,20.0,19.0,0
1422,12.0,22.0,21.0,0
1423,7.0,17.0,16.0,0
1424,9.0,19.0,18.0,0
1425,7.0,17.0,16.0,0
1426,8.0,18.0,17.0,0
1427,10.0,20.0,19.0,0
1428,7.0,17.0,16.0,0
1429,11.0,21.0,20.0,0
1430,9.0,19.0,18.0,0
1431,9.0,19.0,18.0,0
1432,9.0,19.0,18.0,0
1433,10.0,20.0,19.0,0
1434,8.0,18.0,17.0,0
1435,10.0,20.0,19.0,0
1436,8.0,18.0,17.0,0
1437,11.0,21.0,20.0,0
1438,10.0,20.0,19.0,0
1439,13.0,23.0,22.0,0
1440,7.0,17.0,16.0,0
1441,11.0,21.0,20.0,0
1442,11.0,20.0,17.0,0
1443,7.0,16.0,13.0,0
1444,10.0,20.0,19.0,0
1445,11.0,21.0,20.0,0
1446,12.0,22.0,23.0,0
1447,11.0,21.0,22.0,0
1448,8.0,18.0,17.0,0
1449,11.0,21.0,20.0,0
1450,9.0,18.0,17.0,0
1451,10.0,19.0,18.0,0
1452,13.0,22.0,21.0,0
1453,10.0,19.0,18.0,0
1454,11.0,21.0,20.0,0
1455,8.0,18.0,17.0,0
1456,9.0,19.0,18.0,0
1457,9.0,19.0,18.0,0
1458,12.0,21.0,20.0,0
1459,12.0,22.0,21.0,0
1460,7.0,17.0,16.0,0
1461,15.0,25.0,24.0,0
1462,8.0,18.0,17.0,0
1463,8.0,18.0,17.0,0
1464,12.0,22.0,21.0,0
1465,11.0,21.0,20.0,0
1466,9.0,19.0,18.0,0
1467,11.0,21.0,20.0,0
1468,11.0,21.0,20.0,0
1469,8.0,18.0,17.0,0
1470,11.0,21.0,20.0,0
1471,10.0,20.0,19.0,0
1472,11.0,21.0,20.0,0
1473,9.0,19.0,18.0,0
1474,9.0,19.0,18.0,0
1475,10.0,20.0,19.0,0
1476,8.0,18.0,17.0,0
1477,10.0,20.0,19.0,0
1478,8.0,18.0,17.0,0
1479,9.0,19.0,18.0,0
1480,11.0,21.0,20.0,0
1481,10.0,20.0,19.0,0
1482,9.0,19.0,18.0,0
1483,9.0,19.0,18.0,0
1484,6.0,16.0,15.0,0
1485,8.0,18.0,17.0,0
1486,11.0,21.0,20.0,0
1487,13.0,23.0,24.0,0
1488,7.0,17.0,16.0,0
1489,10.0,20.0,19.0,0
1490,9.0,19.0,18.0,0
1491,10.0,20.0,21.0,0
1492,8.0,18.0,19.0,0
1493,11.0,21.0,22.0,0
1494,7.0,17.0,18.0,0
1495,10.0,20.0,21.0,0
1496,12.0,22.0,23.0,0
1497,8.0,18.0,17.0,0
1498,8.0,18.0,17.0,0
1499,11.0,21.0,20.0,0
1500,8.0,18.0,17.0,0
1501,10.0,20.0,19.0,0
1502,10.0,20.0,19.0,0
1503,12.0,22.0,21.0,0
1504,7.0,17.0,16.0,0
1505,9.0,19.0,18.0,0
1506,10.0,20.0,19.0,0
1507,11.0,21.0,20.0,0
1508,10.0,20.0,19.0,0
1509,9.0,19.0,18.0,0
1510,8.0,18.0,17.0,0
1511,8.0,18.0,17.0,0
1512,12.0,22.0,21.0,0
1513,9.0,19.0,18.0,0
1514,10.0,20.0,19.0,0
1515,11.0,21.0,20.0,0
1516,9.0,19.0,18.0,0
1517,9.0,19.0,18.0,0
1518,13.0,23.0,22.0,0
1519,9.0,19.0,18.0,0
1520,11.0,21.0,20.0,0
1521,9.0,19.0,18.0,0
1522,11.0,21.0,20.0,0
1523,10.0,19.0,16.0,0
1524,12.0,21.0,18.0,0
1525,9.0,19.0,18.0,0
1526,11.0,21.0,20.0,0
1527,10.0,20.0,21.0,0
1528,5.0,15.0,16.0,0
1529,8.0,18.0,17.0,0
1530,13.0,23.0,22.0,0
1531,11.0,20.0,19.0,0
1532,11.0,20.0,19.0,0
1533,10.0,19.0,18.0,0
1534,8.0,18.0,17.0,0
1535,10.0,20.0,19.0,0
1536,9.0,19.0,18.0,0
1537,10.0,20.0,19.0,0
1538,9.0,19.0,18.0,0
1539,10.0,20.0,19.0,0
1540,9.0,19.0,18.0,0
1541,15.0,25.0,24.0,0
1542,7.0,17.0,16.0,0
1543,10.0,20.0,19.0,0
1544,13.0,23.0,22.0,0
1545,9.0,19.0,18.0,0
1546,5.0,15.0,14.0,0
1547,10.0,20.0,19.0,0
1548,11.0,21.0,20.0,0
1549,9.0,19.0,18.0,0
1550,11.0,21.0,20.0,0
1551,10.0,20.0,19.0,0
1552,7.0,17.0,16.0,0
1553,7.0,17.0,16.0,0
1554,13.0,23.0,22.0,0
1555,9.0,19.0,18.0,0
1556,11.0,21.0,20.0,0
1557,9.0,19.0,18.0,0
1558,10.0,20.0,19.0,0
1559,12.0,22.0,21.0,0
1560,11.0,21.0,20.0,0
1561,6.0,16.0,15.0,0
1562,9.0,19.0,18.0,0
1563,10.0,20.0,19.0,0
1564,10.0,20.0,19.0,0
1565,11.0,21.0,20.0,0
1566,8.0,18.0,17.0,0
1567,10.0,20.0,19.0,0
1568,11.0,21.0,22.0,0
1569,7.0,17.0,18.0,0
1570,9.0,19.0,18.0,0
1571,9.0,19.0,18.0,0
1572,9.0,19.0,20.0,0
1573,8.0,18.0,19.0,0
1574,8.0,18.0,19.0,0
1575,9.0,19.0,20.0,0
1576,10.0,20.0,21.0,0
1577,12.0,22.0,23.0,0
1578,8.0,18.0,17.0,0
1579,9.0,19.0,18.0,0
1580,11.0,21.0,20.0,0
1581,9.0,19.0,18.0,0
1582,7.0,17.0,16.0,0
1583,9.0,19.0,18.0,0
1584,10.0,20.0,19.0,0
1585,8.0,18.0,17.0,0
1586,7.0,17.0,16.0,0
1587,11.0,21.0,20.0,0
1588,10.0,20.0,19.0,0
1589,8.0,18.0,17.0,0
1590,10.0,20.0,19.0,0
1591,8.0,18.0,17.0,0
1592,11.0,21.0,20.0,0
1593,10.0,20.0,19.0,0
1594,8.0,18.0,17.0,0
1595,10.0,20.0,19.0,0
1596,9.0,19.0,18.0,0
1597,9.0,19.0,18.0,0
1598,12.0,22.0,21.0,0
1599,9.0,19.0,18.0,0
1600,9.0,19.0,18.0,0
1601,12.0,22.0,21.0,0
1602,8.0,18.0,17.0,0
1603,9.0,19.0,18.0,0
1604,10.0,19.0,16.0,0
1605,11.0,20.0,17.0,0
1606,9.0,19.0,18.0,0
1607,6.0,16.0,15.0,0
1608,10.0,20.0,21.0,0
1609,8.0,18.0,19.0,0
1610,10.0,20.0,19.0,0
1611,6.0,16.0,15.0,0
1612,5.0,14.0,13.0,0
1613,10.0,19.0,18.0,0
1614,9.0,19.0,18.0,0
1615,8.0,18.0,17.0,0
1616,12.0,22.0,21.0,0
1617,9.0,19.0,18.0,0
1618,10.0,20.0,19.0,0
1619,9.0,19.0,18.0,0
1620,10.0,20.0,19.0,0
1621,11.0,21.0,20.0,0
1622,7.0,17.0,16.0,0
1623,13.0,23.0,22.0,0
1624,12.0,22.0,21.0,0
1625,8.0,18.0,17.0,0
1626,9.0,19.0,18.0,0
1627,12.0,22.0,21.0,0
1628,10.0,20.0,19.0,0
1629,7.0,17.0,16.0,0
1630,12.0,22.0,21.0,0
1631,12.0,22.0,21.0,0
1632,8.0,18.0,17.0,0
1633,14.0,24.0,23.0,0
1634,12.0,22.0,21.0,0
1635,7.0,17.0,16.0,0
1636,10.0,20.0,19.0,0
1637,10.0,20.0,19.0,0
1638,12.0,22.0,21.0,0
1639,9.0,19.0,18.0,0
1640,8.0,18.0,17.0,0
1641,10.0,20.0,19.0,0
1642,9.0,19.0,18.0,0
1643,13.0,23.0,22.0,0
1644,8.0,18.0,17.0,0
1645,10.0,20.0,19.0,0
1646,8.0,18.0,17.0,0
1647,12.0,22.0,23.0,0
1648,5.0,15.0,16.0,0
1649,12.0,22.0,23.0,0
1650,8.0,18.0,19.0,0
1651,9.0,19.0,20.0,0
1652,9.0,19.0,20.0,0
1653,9.0,19.0,20.0,0
1654,7.0,17.0,18.0,0
1655,8.0,18.0,19.0,0
1656,9.0,19.0,20.0,0
1657,7.0,17.0,18.0,0
1658,11.0,21.0,22.0,0
1659,8.0,18.0,19.0,0
1660,12.0,22.0,23.0,0
1661,10.0,20.0,19.0,0
1662,8.0,18.0,17.0,0
1663,10.0,20.0,19.0,0
1664,7.0,17.0,16.0,0
1665,12.0,22.0,21.0,0
1666,7.0,17.0,16.0,0
1667,12.0,22.0,21.0,0
1668,11.0,21.0,20.0,0
1669,7.0,17.0,16.0,0
1670,10.0,20.0,19.0,0
1671,11.0,21.0,20.0,0
1672,5.0,15.0,14.0,0
1673,12.0,22.0,21.0,0
1674,10.0,20.0,19.0,0
1675,9.0,19.0,18.0,0
1676,11.0,21.0,20.0,0
1677,9.0,18.0,17.0,0
1678,10.0,19.0,18.0,0
1679,12.0,22.0,21.0,0
1680,7.0,17.0,16.0,0
1681,9.0,19.0,18.0,0
1682,10.0,20.0,19.0,0
1683,9.0,19.0,18.0,0
1684,8.0,18.0,17.0,0
1685,11.0,20.0,19.0,0
1686,10.0,19.0,18.0,0
1687,10.0,19.0,18.0,0
1688,12.0,21.0,20.0,0
1689,9.0,19.0,18.0,0
1690,9.0,19.0,18.0,0
1691,8.0,18.0,17.0,0
1692,12.0,22.0,21.0,0
1693,14.0,24.0,23.0,0
1694,9.0,19.0,18.0,0
1695,9.0,19.0,18.0,0
1696,12.0,22.0,21.0,0
1697,3.0,13.0,12.0,0
1698,12.0,22.0,21.0,0
1699,8.0,18.0,17.0,0
1700,8.0,18.0,17.0,0
1701,11.0,21.0,20.0,0
1702,12.0,22.0,21.0,0
1703,10.0,20.0,19.0,0
1704,8.0,18.0,17.0,0
1705,8.0,18.0,17.0,0
1706,9.0,19.0,18.0,0
1707,9.0,19.0,18.0,0
1708,10.0,20.0,19.0,0
1709,10.0,20.0,19.0,0
1710,8.0,18.0,17.0,0
1711,9.0,19.0,18.0,0
1712,10.0,20.0,19.0,0
1713,10.0,20.0,19.0,0
1714,7.0,17.0,16.0,0
1715,9.0,19.0,18.0,0
1716,10.0,20.0,19.0,0
1717,11.0,21.0,20.0,0
1718,10.0,20.0,19.0,0
1719,6.0,16.0,15.0,0
1720,12.0,22.0,21.0,0
1721,9.0,19.0,18.0,0
1722,9.0,19.0,18.0,0
1723,11.0,21.0,20.0,0
1724,11.0,21.0,20.0,0
1725,7.0,17.0,16.0,0
1726,10.0,20.0,19.0,0
1727,8.0,18.0,17.0,0
1728,12.0,22.0,23.0,0
1729,5.0,15.0,16.0,0
1730,12.0,22.0,23.0,0
1731,8.0,18.0,19.0,0
1732,9.0,19.0,20.0,0
1733,9.0,19.0,20.0,0
1734,9.0,19.0,20.0,0
1735,6.0,16.0,17.0,0
1736,11.0,21.0,22.0,0
1737,7.0,17.0,18.0,0
1738,9.0,19.0,20.0,0
1739,6.0,16.0,17.0,0
1740,13.0,23.0,24.0,0
1741,9.0,19.0,20.0,0
1742,7.0,17.0,16.0,0
1743,10.0,20.0,19.0,0
1744,8.0,18.0,17.0,0
1745,9.0,19.0,18.0,0
1746,10.0,20.0,19.0,0
1747,5.0,15.0,14.0,0
1748,10.0,20.0,19.0,0
1749,8.0,18.0,17.0,0
1750,8.0,18.0,17.0,0
1751,13.0,23.0,22.0,0
1752,7.0,17.0,16.0,0
1753,8.0,18.0,17.0,0
1754,9.0,19.0,18.0,0
1755,9.0,19.0,18.0,0
1756,9.0,19.0,18.0,0
1757,10.0,20.0,19.0,0
1758,9.0,18.0,17.0,0
1759,11.0,20.0,19.0,0
1760,6.0,16.0,15.0,0
1761,10.0,20.0,19.0,0
1762,11.0,21.0,20.0,0
1763,7.0,17.0,16.0,0
1764,10.0,20.0,19.0,0
1765,11.0,21.0,20.0,0
1766,10.0,19.0,18.0,0
1767,12.0,21.0,20.0,0
1768,9.0,18.0,17.0,0
1769,10.0,19.0,18.0,0
1770,9.0,19.0,18.0,0
1771,10.0,20.0,19.0,0
1772,10.0,20.0,19.0,0
1773,9.0,19.0,18.0,0
1774,8.0,18.0,17.0,0
1775,10.0,20.0,19.0,0
1776,9.0,19.0,18.0,0
1777,10.0,20.0,19.0,0
1778,10.0,20.0,19.0,0
1779,11.0,21.0,20.0,0
1780,10.0,20.0,19.0,0
1781,7.0,17.0,16.0,0
1782,13.0,23.0,22.0,0
1783,11.0,21.0,20.0,0
1784,9.0,19.0,18.0,0
1785,9.0,19.0,18.0,0
1786,9.0,19.0,18.0,0
1787,8.0,18.0,17.0,0
1788,11.0,21.0,20.0,0
1789,10.0,20.0,19.0,0
1790,11.0,21.0,20.0,0
1791,9.0,19.0,18.0,0
1792,11.0,21.0,20.0,0
1793,10.0,20.0,19.0,0
1794,8.0,18.0,17.0,0
1795,14.0,24.0,23.0,0
1796,8.0,18.0,17.0,0
1797,8.0,18.0,17.0,0
1798,8.0,18.0,17.0,0
1799,8.0,18.0,19.0,0
1800,11.0,21.0,22.0,0
1801,13.0,23.0,24.0,0
1802,9.0,19.0,20.0,0
1803,10.0,20.0,19.0,0
1804,11.0,21.0,20.0,0
1805,11.0,21.0,20.0,0
1806,7.0,17.0,16.0,0
1807,10.0,20.0,19.0,0
1808,11.0,21.0,20.0,0
1809,10.0,20.0,21.0,0
1810,8.0,18.0,19.0,0
1811,10.0,20.0,21.0,0
1812,9.0,19.0,20.0,0
1813,9.0,19.0,20.0,0
1814,9.0,19.0,20.0,0
1815,8.0,18.0,19.0,0
1816,13.0,23.0,24.0,0
1817,11.0,21.0,22.0,0
1818,8.0,18.0,19.0,0
1819,12.0,22.0,23.0,0
1820,8.0,18.0,19.0,0
1821,8.0,18.0,19.0,0
1822,6.0,16.0,17.0,0
1823,8.0,18.0,17.0,0
1824,7.0,17.0,16.0,0
1825,11.0,21.0,20.0,0
1826,10.0,20.0,19.0,0
1827,7.0,17.0,16.0,0
1828,11.0,21.0,20.0,0
1829,9.0,19.0,18.0,0
1830,9.0,19.0,18.0,0
1831,7.0,17.0,16.0,0
1832,13.0,23.0,22.0,0
1833,9.0,19.0,18.0,0
1834,10.0,20.0,19.0,0
1835,8.0,18.0,17.0,0
1836,8.0,18.0,17.0,0
1837,10.0,20.0,19.0,0
1838,11.0,21.0,20.0,0
1839,11.0,20.0,19.0,0
1840,11.0,20.0,19.0,0
1841,11.0,21.0,20.0,0
1842,10.0,20.0,19.0,0
1843,10.0,20.0,19.0,0
1844,13.0,23.0,22.0,0
1845,12.0,21.0,20.0,0
1846,12.0,21.0,20.0,0
1847,12.0,21.0,20.0,0
1848,8.0,17.0,16.0,0
1849,12.0,21.0,20.0,0
1850,13.0,22.0,21.0,0
1851,12.0,22.0,21.0,0
1852,9.0,19.0,18.0,0
1853,10.0,20.0,19.0,0
1854,10.0,20.0,19.0,0
1855,10.0,20.0,19.0,0
1856,11.0,21.0,20.0,0
1857,12.0,21.0,20.0,0
1858,12.0,21.0,20.0,0
1859,6.0,16.0,15.0,0
1860,8.0,18.0,17.0,0
1861,9.0,19.0,18.0,0
1862,11.0,21.0,20.0,0
1863,11.0,20.0,19.0,0
1864,10.0,20.0,19.0,0
1865,10.0,20.0,19.0,0
1866,8.0,18.0,17.0,0
1867,10.0,20.0,19.0,0
1868,11.0,21.0,20.0,0
